order_item_id,order_id,product_id,quantity,unit_price,discount_pct,line_amount
OI00002143,O0000856,P0042,1,785.40,5,746.13
OI00002144,O0000856,P0003,1,496.81,10,447.13
OI00002145,O0000857,P0052,1,604.83,5,574.59
OI00002146,O0000857,P0054,1,769.72,0,769.72
OI00002147,O0000857,P0008,1,1054.76,0,1054.76
OI00002148,O0000858,P0054,1,769.72,0,769.72
OI00002149,O0000859,P0024,2,133.54,0,267.08
OI00002150,O0000859,P0020,1,1044.61,10,940.15
OI00002151,O0000859,P0001,1,236.92,5,225.07
OI00002152,O0000860,P0011,1,1360.30,0,1360.30
OI00002153,O0000860,P0025,1,266.10,0,266.10
OI00002154,O0000861,P0030,1,794.06,0,794.06
OI00002155,O0000861,P0059,2,1368.20,0,2736.40
OI00002156,O0000861,P0039,1,474.61,0,474.61
OI00002157,O0000861,P0008,1,1054.76,0,1054.76
OI00002158,O0000862,P0038,1,362.52,10,326.27
OI00002159,O0000862,P0052,1,604.83,0,604.83
OI00002160,O0000862,P0011,1,1360.30,0,1360.30
OI00002161,O0000862,P0012,1,148.19,10,133.37
OI00002162,O0000863,P0011,1,1360.30,0,1360.30
OI00002163,O0000863,P0018,2,839.52,10,1511.14
OI00002164,O0000864,P0050,1,377.06,10,339.35
OI00002165,O0000864,P0045,1,1130.26,15,960.72
OI00002166,O0000864,P0019,1,893.32,0,893.32
OI00002167,O0000864,P0018,1,839.52,0,839.52
OI00002168,O0000865,P0046,3,1240.65,0,3721.95
OI00002169,O0000866,P0022,1,1282.59,5,1218.46
OI00002170,O0000867,P0028,1,598.14,10,538.33
OI00002171,O0000867,P0059,2,1368.20,10,2462.76
OI00002172,O0000867,P0022,1,1282.59,0,1282.59
OI00002173,O0000868,P0041,1,672.66,0,672.66
OI00002174,O0000868,P0039,1,474.61,0,474.61
OI00002175,O0000869,P0001,1,236.92,5,225.07
OI00002176,O0000869,P0054,1,769.72,0,769.72
OI00002177,O0000869,P0026,1,366.66,15,311.66
OI00002178,O0000870,P0045,1,1130.26,5,1073.75
OI00002179,O0000871,P0047,1,1350.45,0,1350.45
OI00002180,O0000872,P0058,1,1293.33,15,1099.33
OI00002181,O0000873,P0049,1,231.91,0,231.91
OI00002182,O0000873,P0017,1,682.56,5,648.43
OI00002183,O0000873,P0004,1,606.51,10,545.86
OI00002184,O0000873,P0045,1,1130.26,15,960.72
OI00002185,O0000874,P0001,1,236.92,10,213.23
OI00002186,O0000874,P0043,1,928.06,10,835.25
OI00002187,O0000875,P0047,1,1350.45,5,1282.93
OI00002188,O0000875,P0017,1,682.56,15,580.18
OI00002189,O0000875,P0011,1,1360.30,0,1360.30
OI00002190,O0000876,P0004,1,606.51,0,606.51
OI00002191,O0000876,P0034,2,1291.40,15,2195.38
OI00002192,O0000876,P0030,1,794.06,0,794.06
OI00002193,O0000876,P0056,1,1060.69,10,954.62
OI00002194,O0000877,P0004,1,606.51,0,606.51
OI00002195,O0000877,P0059,1,1368.20,0,1368.20
OI00002196,O0000877,P0056,2,1060.69,0,2121.38
OI00002197,O0000878,P0006,1,762.29,15,647.95
OI00002198,O0000878,P0019,1,893.32,10,803.99
OI00002199,O0000878,P0059,2,1368.20,5,2599.58
OI00002200,O0000878,P0021,1,1159.91,0,1159.91
OI00002201,O0000879,P0031,1,874.24,0,874.24
OI00002202,O0000879,P0050,1,377.06,15,320.50
OI00002203,O0000879,P0012,2,148.19,15,251.92
OI00002204,O0000879,P0046,1,1240.65,5,1178.62
OI00002205,O0000880,P0038,1,362.52,15,308.14
OI00002206,O0000880,P0027,1,488.48,15,415.21
OI00002207,O0000880,P0024,1,133.54,5,126.86
OI00002208,O0000881,P0059,2,1368.20,5,2599.58
OI00002209,O0000881,P0030,2,794.06,0,1588.12
OI00002210,O0000882,P0049,1,231.91,15,197.12
OI00002211,O0000882,P0033,1,1167.43,15,992.32
OI00002212,O0000882,P0041,1,672.66,15,571.76
OI00002213,O0000882,P0052,1,604.83,0,604.83
OI00002214,O0000883,P0043,1,928.06,0,928.06
OI00002215,O0000883,P0016,1,579.49,10,521.54
OI00002216,O0000884,P0049,1,231.91,0,231.91
OI00002217,O0000884,P0057,1,1179.24,0,1179.24
OI00002218,O0000885,P0018,1,839.52,15,713.59
OI00002219,O0000885,P0031,1,874.24,0,874.24
OI00002220,O0000885,P0036,1,101.46,15,86.24
OI00002221,O0000885,P0058,1,1293.33,10,1164.00
OI00002222,O0000886,P0013,1,257.07,5,244.22
OI00002223,O0000886,P0037,1,265.67,10,239.10
OI00002224,O0000887,P0056,3,1060.69,0,3182.07
OI00002225,O0000887,P0020,1,1044.61,10,940.15
OI00002226,O0000888,P0019,2,893.32,0,1786.64
OI00002227,O0000889,P0011,1,1360.30,15,1156.25
OI00002228,O0000889,P0010,1,1286.45,15,1093.48
OI00002229,O0000889,P0041,2,672.66,5,1278.05
OI00002230,O0000890,P0048,1,99.71,10,89.74
OI00002231,O0000890,P0050,1,377.06,0,377.06
OI00002232,O0000890,P0044,1,987.16,15,839.09
OI00002233,O0000890,P0005,1,694.42,10,624.98
OI00002234,O0000891,P0045,1,1130.26,0,1130.26
OI00002235,O0000892,P0052,3,604.83,0,1814.49
OI00002236,O0000892,P0049,1,231.91,15,197.12
OI00002237,O0000892,P0025,1,266.10,0,266.10
OI00002238,O0000893,P0023,1,1336.83,0,1336.83
OI00002239,O0000893,P0013,1,257.07,0,257.07
OI00002240,O0000893,P0039,1,474.61,0,474.61
OI00002241,O0000893,P0018,1,839.52,5,797.54
OI00002242,O0000894,P0017,1,682.56,0,682.56
OI00002243,O0000894,P0020,1,1044.61,0,1044.61
OI00002244,O0000895,P0054,3,769.72,5,2193.70
OI00002245,O0000895,P0020,1,1044.61,0,1044.61
OI00002246,O0000895,P0039,1,474.61,0,474.61
OI00002247,O0000896,P0003,1,496.81,15,422.29
OI00002248,O0000897,P0046,3,1240.65,0,3721.95
OI00002249,O0000897,P0033,1,1167.43,0,1167.43
OI00002250,O0000898,P0006,1,762.29,10,686.06
OI00002251,O0000898,P0005,2,694.42,0,1388.84
OI00002252,O0000898,P0021,1,1159.91,15,985.92
OI00002253,O0000899,P0025,1,266.10,5,252.80
OI00002254,O0000900,P0044,1,987.16,0,987.16
OI00002255,O0000900,P0015,1,427.79,0,427.79
OI00002256,O0000900,P0001,1,236.92,0,236.92
OI00002257,O0000901,P0051,2,451.37,0,902.74
OI00002258,O0000901,P0056,1,1060.69,15,901.59
OI00002259,O0000902,P0047,1,1350.45,0,1350.45
OI00002260,O0000902,P0053,1,655.90,5,623.10
OI00002261,O0000902,P0036,1,101.46,0,101.46
OI00002262,O0000902,P0010,1,1286.45,0,1286.45
OI00002263,O0000903,P0026,1,366.66,0,366.66
OI00002264,O0000903,P0053,1,655.90,0,655.90
OI00002265,O0000904,P0049,1,231.91,0,231.91
OI00002266,O0000905,P0006,1,762.29,0,762.29
OI00002267,O0000905,P0004,1,606.51,0,606.51
OI00002268,O0000906,P0037,2,265.67,15,451.64
OI00002269,O0000906,P0036,1,101.46,0,101.46
OI00002270,O0000906,P0002,2,313.06,0,626.12
OI00002271,O0000906,P0001,1,236.92,0,236.92
OI00002272,O0000907,P0034,1,1291.40,0,1291.40
OI00002273,O0000907,P0050,1,377.06,0,377.06
OI00002274,O0000907,P0041,2,672.66,0,1345.32
OI00002275,O0000907,P0033,2,1167.43,0,2334.86
OI00002276,O0000908,P0013,1,257.07,10,231.36
OI00002277,O0000909,P0038,3,362.52,0,1087.56
OI00002278,O0000910,P0056,1,1060.69,10,954.62
OI00002279,O0000911,P0049,1,231.91,15,197.12
OI00002280,O0000912,P0027,1,488.48,0,488.48
OI00002281,O0000912,P0002,2,313.06,0,626.12
OI00002282,O0000912,P0020,2,1044.61,15,1775.84
OI00002283,O0000912,P0050,2,377.06,0,754.12
OI00002284,O0000913,P0002,1,313.06,10,281.75
OI00002285,O0000913,P0057,1,1179.24,15,1002.35
OI00002286,O0000914,P0055,1,931.83,10,838.65
OI00002287,O0000914,P0060,1,102.61,0,102.61
OI00002288,O0000915,P0057,1,1179.24,0,1179.24
OI00002289,O0000915,P0010,1,1286.45,10,1157.81
OI00002290,O0000915,P0034,2,1291.40,5,2453.66
OI00002291,O0000915,P0019,2,893.32,10,1607.98
OI00002292,O0000916,P0015,1,427.79,10,385.01
OI00002293,O0000916,P0054,1,769.72,15,654.26
OI00002294,O0000917,P0020,1,1044.61,10,940.15
OI00002295,O0000918,P0023,1,1336.83,15,1136.31
OI00002296,O0000918,P0003,1,496.81,0,496.81
OI00002297,O0000919,P0034,1,1291.40,10,1162.26
OI00002298,O0000920,P0011,2,1360.30,0,2720.60
OI00002299,O0000920,P0013,1,257.07,0,257.07
OI00002300,O0000921,P0052,1,604.83,15,514.11
OI00002301,O0000921,P0006,2,762.29,10,1372.12
OI00002302,O0000921,P0029,1,703.99,0,703.99
OI00002303,O0000921,P0042,1,785.40,0,785.40
OI00002304,O0000922,P0057,1,1179.24,10,1061.32
OI00002305,O0000922,P0056,1,1060.69,0,1060.69
OI00002306,O0000923,P0050,1,377.06,0,377.06
OI00002307,O0000923,P0029,3,703.99,0,2111.97
OI00002308,O0000923,P0013,1,257.07,0,257.07
OI00002309,O0000924,P0040,1,595.34,15,506.04
OI00002310,O0000924,P0032,1,1037.48,0,1037.48
OI00002311,O0000924,P0001,2,236.92,15,402.76
OI00002312,O0000925,P0003,2,496.81,15,844.58
OI00002313,O0000925,P0027,1,488.48,10,439.63
OI00002314,O0000925,P0019,1,893.32,10,803.99
OI00002315,O0000926,P0033,1,1167.43,15,992.32
OI00002316,O0000926,P0005,1,694.42,0,694.42
OI00002317,O0000926,P0051,1,451.37,0,451.37
OI00002318,O0000926,P0035,1,1339.16,10,1205.24
OI00002319,O0000927,P0028,3,598.14,15,1525.26
OI00002320,O0000928,P0007,1,902.47,5,857.35
OI00002321,O0000928,P0050,1,377.06,0,377.06
OI00002322,O0000929,P0054,1,769.72,15,654.26
OI00002323,O0000930,P0028,1,598.14,0,598.14
OI00002324,O0000930,P0022,1,1282.59,15,1090.20
OI00002325,O0000930,P0050,1,377.06,15,320.50
OI00002326,O0000930,P0026,1,366.66,0,366.66
OI00002327,O0000931,P0047,1,1350.45,0,1350.45
OI00002328,O0000931,P0005,1,694.42,15,590.26
OI00002329,O0000931,P0019,3,893.32,15,2277.97
OI00002330,O0000932,P0006,1,762.29,15,647.95
OI00002331,O0000932,P0059,1,1368.20,5,1299.79
OI00002332,O0000932,P0022,1,1282.59,15,1090.20
OI00002333,O0000933,P0051,1,451.37,0,451.37
OI00002334,O0000933,P0050,1,377.06,0,377.06
OI00002335,O0000933,P0031,1,874.24,10,786.82
OI00002336,O0000933,P0020,1,1044.61,0,1044.61
OI00002337,O0000934,P0012,1,148.19,0,148.19
OI00002338,O0000934,P0041,2,672.66,5,1278.05
OI00002339,O0000934,P0008,2,1054.76,5,2004.04
OI00002340,O0000935,P0004,2,606.51,10,1091.72
OI00002341,O0000935,P0017,1,682.56,10,614.30
OI00002342,O0000935,P0034,1,1291.40,5,1226.83
OI00002343,O0000936,P0047,1,1350.45,0,1350.45
OI00002344,O0000936,P0038,2,362.52,5,688.79
OI00002345,O0000937,P0029,2,703.99,0,1407.98
OI00002346,O0000937,P0034,1,1291.40,10,1162.26
OI00002347,O0000937,P0032,2,1037.48,0,2074.96
OI00002348,O0000938,P0048,1,99.71,15,84.75
OI00002349,O0000939,P0022,1,1282.59,10,1154.33
OI00002350,O0000940,P0052,1,604.83,15,514.11
OI00002351,O0000940,P0025,1,266.10,10,239.49
OI00002352,O0000940,P0007,1,902.47,0,902.47
OI00002353,O0000941,P0037,1,265.67,10,239.10
OI00002354,O0000942,P0060,2,102.61,0,205.22
OI00002355,O0000942,P0020,1,1044.61,0,1044.61
OI00002356,O0000942,P0059,1,1368.20,0,1368.20
OI00002357,O0000943,P0047,2,1350.45,5,2565.86
OI00002358,O0000943,P0035,1,1339.16,15,1138.29
OI00002359,O0000943,P0001,1,236.92,15,201.38
OI00002360,O0000943,P0034,1,1291.40,0,1291.40
OI00002361,O0000944,P0050,1,377.06,0,377.06
OI00002362,O0000945,P0027,3,488.48,5,1392.17
OI00002363,O0000946,P0014,1,348.45,10,313.61
OI00002364,O0000946,P0033,2,1167.43,0,2334.86
OI00002365,O0000946,P0027,1,488.48,10,439.63
OI00002366,O0000946,P0007,2,902.47,15,1534.20
OI00002367,O0000947,P0010,1,1286.45,5,1222.13
OI00002368,O0000948,P0046,1,1240.65,0,1240.65
OI00002369,O0000948,P0002,3,313.06,15,798.30
OI00002370,O0000948,P0050,1,377.06,0,377.06
OI00002371,O0000948,P0041,2,672.66,5,1278.05
OI00002372,O0000949,P0057,1,1179.24,0,1179.24
OI00002373,O0000950,P0014,1,348.45,5,331.03
OI00002374,O0000951,P0003,1,496.81,0,496.81
OI00002375,O0000952,P0034,1,1291.40,10,1162.26
OI00002376,O0000952,P0048,3,99.71,0,299.13
OI00002377,O0000952,P0039,1,474.61,5,450.88
OI00002378,O0000952,P0020,1,1044.61,5,992.38
OI00002379,O0000953,P0020,1,1044.61,0,1044.61
OI00002380,O0000954,P0021,1,1159.91,0,1159.91
OI00002381,O0000954,P0034,1,1291.40,0,1291.40
OI00002382,O0000954,P0048,1,99.71,5,94.72
OI00002383,O0000955,P0034,1,1291.40,0,1291.40
OI00002384,O0000955,P0038,1,362.52,0,362.52
OI00002385,O0000955,P0037,1,265.67,0,265.67
OI00002386,O0000956,P0016,1,579.49,10,521.54
OI00002387,O0000956,P0035,1,1339.16,0,1339.16
OI00002388,O0000956,P0003,1,496.81,0,496.81
OI00002389,O0000956,P0024,1,133.54,0,133.54
OI00002390,O0000957,P0034,2,1291.40,0,2582.80
OI00002391,O0000958,P0058,1,1293.33,0,1293.33
OI00002392,O0000958,P0030,1,794.06,0,794.06
OI00002393,O0000959,P0046,2,1240.65,15,2109.11
OI00002394,O0000959,P0059,1,1368.20,5,1299.79
OI00002395,O0000959,P0024,1,133.54,15,113.51
OI00002396,O0000959,P0016,2,579.49,0,1158.98
OI00002397,O0000960,P0052,1,604.83,5,574.59
OI00002398,O0000960,P0038,1,362.52,15,308.14
OI00002399,O0000960,P0040,1,595.34,15,506.04
OI00002400,O0000961,P0004,1,606.51,0,606.51
OI00002401,O0000961,P0002,2,313.06,0,626.12
OI00002402,O0000962,P0003,1,496.81,0,496.81
OI00002403,O0000962,P0056,1,1060.69,0,1060.69
OI00002404,O0000962,P0057,1,1179.24,0,1179.24
OI00002405,O0000963,P0003,1,496.81,15,422.29
OI00002406,O0000963,P0038,1,362.52,0,362.52
OI00002407,O0000963,P0015,1,427.79,0,427.79
OI00002408,O0000963,P0039,1,474.61,15,403.42
OI00002409,O0000964,P0056,1,1060.69,0,1060.69
OI00002410,O0000964,P0034,2,1291.40,0,2582.80
OI00002411,O0000964,P0035,1,1339.16,15,1138.29
OI00002412,O0000964,P0029,1,703.99,0,703.99
OI00002413,O0000965,P0019,1,893.32,10,803.99
OI00002414,O0000966,P0041,1,672.66,10,605.39
OI00002415,O0000967,P0046,1,1240.65,0,1240.65
OI00002416,O0000967,P0050,1,377.06,15,320.50
OI00002417,O0000967,P0017,1,682.56,5,648.43
OI00002418,O0000967,P0035,1,1339.16,15,1138.29
OI00002419,O0000968,P0038,2,362.52,10,652.54
OI00002420,O0000968,P0034,2,1291.40,0,2582.80
OI00002421,O0000969,P0020,1,1044.61,10,940.15
OI00002422,O0000970,P0022,2,1282.59,10,2308.66
OI00002423,O0000970,P0027,1,488.48,0,488.48
OI00002424,O0000971,P0036,1,101.46,0,101.46
OI00002425,O0000972,P0006,1,762.29,0,762.29
OI00002426,O0000972,P0057,1,1179.24,10,1061.32
OI00002427,O0000972,P0041,1,672.66,15,571.76
OI00002428,O0000972,P0060,1,102.61,0,102.61
OI00002429,O0000973,P0049,2,231.91,0,463.82
OI00002430,O0000973,P0058,2,1293.33,15,2198.66
OI00002431,O0000973,P0021,1,1159.91,0,1159.91
OI00002432,O0000974,P0048,1,99.71,0,99.71
OI00002433,O0000974,P0058,3,1293.33,0,3879.99
OI00002434,O0000974,P0023,1,1336.83,5,1269.99
OI00002435,O0000974,P0014,1,348.45,0,348.45
OI00002436,O0000975,P0043,1,928.06,0,928.06
OI00002437,O0000975,P0051,1,451.37,0,451.37
OI00002438,O0000975,P0044,3,987.16,15,2517.26
OI00002439,O0000976,P0001,1,236.92,15,201.38
OI00002440,O0000976,P0014,2,348.45,5,662.05
OI00002441,O0000976,P0025,1,266.10,10,239.49
OI00002442,O0000976,P0036,1,101.46,5,96.39
OI00002443,O0000977,P0017,1,682.56,0,682.56
OI00002444,O0000978,P0014,1,348.45,0,348.45
OI00002445,O0000978,P0057,1,1179.24,10,1061.32
OI00002446,O0000978,P0046,1,1240.65,0,1240.65
OI00002447,O0000978,P0048,1,99.71,5,94.72
OI00002448,O0000979,P0006,1,762.29,0,762.29
OI00002449,O0000979,P0039,3,474.61,15,1210.26
OI00002450,O0000979,P0060,1,102.61,5,97.48
OI00002451,O0000980,P0030,2,794.06,0,1588.12
OI00002452,O0000981,P0044,1,987.16,10,888.44
OI00002453,O0000982,P0036,1,101.46,5,96.39
OI00002454,O0000982,P0015,1,427.79,15,363.62
OI00002455,O0000982,P0011,2,1360.30,15,2312.51
OI00002456,O0000983,P0005,1,694.42,5,659.70
OI00002457,O0000983,P0004,1,606.51,5,576.18
OI00002458,O0000984,P0003,2,496.81,5,943.94
OI00002459,O0000984,P0046,1,1240.65,5,1178.62
OI00002460,O0000984,P0029,1,703.99,0,703.99
OI00002461,O0000984,P0006,1,762.29,0,762.29
OI00002462,O0000985,P0015,1,427.79,0,427.79
OI00002463,O0000986,P0050,1,377.06,15,320.50
OI00002464,O0000986,P0009,1,1133.54,5,1076.86
OI00002465,O0000987,P0057,1,1179.24,0,1179.24
OI00002466,O0000987,P0031,2,874.24,10,1573.63
OI00002467,O0000987,P0033,1,1167.43,0,1167.43
OI00002468,O0000987,P0001,2,236.92,10,426.46
OI00002469,O0000988,P0028,1,598.14,10,538.33
OI00002470,O0000988,P0032,1,1037.48,10,933.73
OI00002471,O0000989,P0015,1,427.79,0,427.79
OI00002472,O0000990,P0039,3,474.61,10,1281.45
OI00002473,O0000990,P0026,1,366.66,5,348.33
OI00002474,O0000990,P0036,2,101.46,0,202.92
OI00002475,O0000990,P0006,2,762.29,15,1295.89
OI00002476,O0000991,P0053,1,655.90,0,655.90
OI00002477,O0000991,P0035,1,1339.16,10,1205.24
OI00002478,O0000992,P0025,1,266.10,0,266.10
OI00002479,O0000992,P0008,1,1054.76,0,1054.76
OI00002480,O0000993,P0049,2,231.91,0,463.82
OI00002481,O0000994,P0049,1,231.91,10,208.72
OI00002482,O0000994,P0042,1,785.40,5,746.13
OI00002483,O0000995,P0059,1,1368.20,10,1231.38
OI00002484,O0000995,P0012,1,148.19,5,140.78
OI00002485,O0000996,P0060,2,102.61,15,174.44
OI00002486,O0000996,P0029,1,703.99,0,703.99
OI00002487,O0000997,P0047,1,1350.45,0,1350.45
OI00002488,O0000997,P0029,1,703.99,10,633.59
OI00002489,O0000997,P0002,1,313.06,0,313.06
OI00002490,O0000998,P0011,1,1360.30,10,1224.27
OI00002491,O0000998,P0056,1,1060.69,5,1007.66
OI00002492,O0000998,P0025,1,266.10,15,226.19
OI00002493,O0000999,P0022,1,1282.59,5,1218.46
OI00002494,O0000999,P0017,1,682.56,10,614.30
OI00002495,O0000999,P0049,1,231.91,5,220.31
OI00002496,O0001000,P0032,1,1037.48,0,1037.48
OI00002497,O0001001,P0031,2,874.24,5,1661.06
OI00002498,O0001002,P0018,1,839.52,0,839.52
OI00002499,O0001003,P0059,1,1368.20,5,1299.79
OI00002500,O0001003,P0024,1,133.54,10,120.19
OI00002501,O0001004,P0031,1,874.24,10,786.82
OI00002502,O0001004,P0055,2,931.83,0,1863.66
OI00002503,O0001004,P0009,1,1133.54,10,1020.19
OI00002504,O0001005,P0048,1,99.71,0,99.71
OI00002505,O0001005,P0046,1,1240.65,0,1240.65
OI00002506,O0001005,P0031,1,874.24,10,786.82
OI00002507,O0001006,P0009,1,1133.54,0,1133.54
OI00002508,O0001006,P0029,1,703.99,0,703.99
OI00002509,O0001006,P0003,2,496.81,0,993.62
OI00002510,O0001006,P0021,1,1159.91,0,1159.91
OI00002511,O0001007,P0010,1,1286.45,5,1222.13
OI00002512,O0001007,P0025,1,266.10,0,266.10
OI00002513,O0001008,P0034,1,1291.40,0,1291.40
OI00002514,O0001008,P0019,1,893.32,0,893.32
OI00002515,O0001008,P0011,1,1360.30,0,1360.30
OI00002516,O0001009,P0050,1,377.06,0,377.06
OI00002517,O0001009,P0053,2,655.90,15,1115.03
OI00002518,O0001010,P0006,1,762.29,0,762.29
OI00002519,O0001010,P0018,1,839.52,10,755.57
OI00002520,O0001010,P0016,1,579.49,5,550.52
OI00002521,O0001010,P0034,1,1291.40,0,1291.40
OI00002522,O0001011,P0046,2,1240.65,0,2481.30
OI00002523,O0001012,P0041,1,672.66,0,672.66
OI00002524,O0001013,P0021,1,1159.91,15,985.92
OI00002525,O0001013,P0040,1,595.34,15,506.04
OI00002526,O0001013,P0011,1,1360.30,0,1360.30
OI00002527,O0001013,P0004,1,606.51,0,606.51
OI00002528,O0001014,P0041,2,672.66,0,1345.32
OI00002529,O0001014,P0004,1,606.51,15,515.53
OI00002530,O0001014,P0044,1,987.16,10,888.44
OI00002531,O0001015,P0003,1,496.81,10,447.13
OI00002532,O0001015,P0055,1,931.83,15,792.06
OI00002533,O0001015,P0042,2,785.40,0,1570.80
OI00002534,O0001015,P0008,1,1054.76,0,1054.76
OI00002535,O0001016,P0016,1,579.49,10,521.54
OI00002536,O0001016,P0022,2,1282.59,0,2565.18
OI00002537,O0001016,P0056,1,1060.69,0,1060.69
OI00002538,O0001016,P0027,1,488.48,5,464.06
OI00002539,O0001017,P0043,1,928.06,15,788.85
OI00002540,O0001018,P0052,1,604.83,5,574.59
OI00002541,O0001018,P0035,2,1339.16,5,2544.40
OI00002542,O0001018,P0014,1,348.45,15,296.18
OI00002543,O0001018,P0060,2,102.61,10,184.70
OI00002544,O0001019,P0003,1,496.81,0,496.81
OI00002545,O0001019,P0035,3,1339.16,10,3615.73
OI00002546,O0001020,P0052,1,604.83,15,514.11
OI00002547,O0001021,P0021,1,1159.91,5,1101.91
OI00002548,O0001022,P0048,1,99.71,0,99.71
OI00002549,O0001022,P0040,1,595.34,15,506.04
OI00002550,O0001023,P0027,1,488.48,0,488.48
OI00002551,O0001024,P0024,1,133.54,15,113.51
OI00002552,O0001024,P0021,1,1159.91,5,1101.91
OI00002553,O0001024,P0028,2,598.14,0,1196.28
OI00002554,O0001025,P0041,1,672.66,5,639.03
OI00002555,O0001025,P0018,1,839.52,5,797.54
OI00002556,O0001025,P0046,1,1240.65,15,1054.55
OI00002557,O0001025,P0021,3,1159.91,0,3479.73
OI00002558,O0001026,P0044,2,987.16,15,1678.17
OI00002559,O0001026,P0051,2,451.37,15,767.33
OI00002560,O0001027,P0049,2,231.91,15,394.25
OI00002561,O0001027,P0030,1,794.06,15,674.95
OI00002562,O0001028,P0012,1,148.19,5,140.78
OI00002563,O0001029,P0032,2,1037.48,15,1763.72
OI00002564,O0001030,P0015,2,427.79,0,855.58
OI00002565,O0001030,P0043,1,928.06,0,928.06
OI00002566,O0001031,P0041,1,672.66,5,639.03
OI00002567,O0001031,P0047,1,1350.45,0,1350.45
OI00002568,O0001031,P0030,3,794.06,0,2382.18
OI00002569,O0001032,P0006,2,762.29,0,1524.58
OI00002570,O0001032,P0018,1,839.52,10,755.57
OI00002571,O0001032,P0033,2,1167.43,15,1984.63
OI00002572,O0001033,P0049,1,231.91,0,231.91
OI00002573,O0001034,P0017,1,682.56,0,682.56
OI00002574,O0001034,P0050,1,377.06,0,377.06
OI00002575,O0001034,P0032,2,1037.48,10,1867.46
OI00002576,O0001035,P0038,2,362.52,10,652.54
OI00002577,O0001035,P0044,2,987.16,0,1974.32
OI00002578,O0001036,P0048,2,99.71,0,199.42
OI00002579,O0001036,P0045,1,1130.26,0,1130.26
OI00002580,O0001036,P0042,1,785.40,0,785.40
OI00002581,O0001036,P0046,1,1240.65,0,1240.65
OI00002582,O0001037,P0005,1,694.42,0,694.42
OI00002583,O0001037,P0037,2,265.67,15,451.64
OI00002584,O0001037,P0058,2,1293.33,15,2198.66
OI00002585,O0001037,P0013,1,257.07,0,257.07
OI00002586,O0001038,P0002,3,313.06,0,939.18
OI00002587,O0001038,P0056,1,1060.69,5,1007.66
OI00002588,O0001038,P0008,1,1054.76,5,1002.02
OI00002589,O0001038,P0054,1,769.72,5,731.23
OI00002590,O0001039,P0058,1,1293.33,0,1293.33
OI00002591,O0001039,P0010,1,1286.45,0,1286.45
OI00002592,O0001039,P0009,2,1133.54,15,1927.02
OI00002593,O0001040,P0012,1,148.19,0,148.19
OI00002594,O0001040,P0037,3,265.67,10,717.31
OI00002595,O0001040,P0046,1,1240.65,0,1240.65
OI00002596,O0001040,P0044,1,987.16,0,987.16
OI00002597,O0001041,P0029,1,703.99,5,668.79
OI00002598,O0001041,P0059,1,1368.20,5,1299.79
OI00002599,O0001042,P0049,1,231.91,0,231.91
OI00002600,O0001042,P0048,1,99.71,5,94.72
OI00002601,O0001042,P0035,1,1339.16,0,1339.16
OI00002602,O0001043,P0026,1,366.66,0,366.66
OI00002603,O0001043,P0053,3,655.90,0,1967.70
OI00002604,O0001043,P0034,1,1291.40,0,1291.40
OI00002605,O0001044,P0050,1,377.06,15,320.50
OI00002606,O0001044,P0060,3,102.61,10,277.05
OI00002607,O0001044,P0004,1,606.51,0,606.51
OI00002608,O0001045,P0022,2,1282.59,10,2308.66
OI00002609,O0001045,P0020,2,1044.61,0,2089.22
OI00002610,O0001045,P0008,1,1054.76,0,1054.76
OI00002611,O0001046,P0030,1,794.06,0,794.06
OI00002612,O0001046,P0024,1,133.54,0,133.54
OI00002613,O0001046,P0031,1,874.24,0,874.24
OI00002614,O0001047,P0037,1,265.67,10,239.10
OI00002615,O0001047,P0023,1,1336.83,5,1269.99
OI00002616,O0001047,P0049,1,231.91,0,231.91
OI00002617,O0001047,P0026,1,366.66,5,348.33
