order_id,customer_id,order_ts,channel,status,region,payment_method,total_amount
O0000939,C00001,2026-01-14T18:07:00,partner,shipped,东北,card,1154.33
O0000940,C00153,2025-08-25T04:48:00,store,completed,西南,card,1656.07
O0000941,C00169,2026-07-22T20:44:00,mobile,completed,华东,wallet,239.10
O0000942,C00151,2026-03-04T01:43:00,mobile,completed,华东,card,2618.03
O0000943,C00094,2025-11-05T07:14:00,partner,completed,华南,bank_transfer,5196.92
O0000944,C00175,2025-08-17T06:09:00,partner,completed,西南,wallet,377.06
O0000945,C00298,2026-07-02T00:45:00,mobile,completed,华东,card,1392.17
O0000946,C00093,2026-05-07T07:49:00,partner,completed,华南,wallet,4622.30
O0000947,C00148,2026-07-22T13:15:00,store,completed,华北,bank_transfer,1222.13
O0000948,C00295,2026-01-10T12:30:00,store,completed,华南,card,3694.07
O0000949,C00282,2026-06-02T14:42:00,store,completed,华北,wallet,1179.24
O0000950,C00295,2026-07-05T07:19:00,mobile,completed,华南,card,331.03
O0000951,C00298,2025-12-06T01:05:00,web,completed,华东,card,496.81
O0000952,C00131,2025-10-13T18:31:00,partner,processing,西南,wallet,2904.65
O0000953,C00272,2026-06-16T22:40:00,web,completed,西南,card,1044.61
O0000954,C00234,2025-08-21T00:16:00,mobile,cancelled,华南,bank_transfer,0.00
O0000955,C00217,2026-01-15T21:41:00,store,completed,东北,card,1919.59
O0000956,C00076,2026-03-20T17:07:00,web,completed,华南,bank_transfer,2491.05
O0000957,C00208,2025-09-05T18:54:00,mobile,completed,西南,card,2582.80
O0000958,C00256,2026-05-12T19:33:00,partner,completed,西南,card,2087.39
O0000959,C00122,2026-05-17T06:59:00,store,completed,西南,bank_transfer,4681.38
O0000960,C00020,2026-02-08T08:10:00,mobile,processing,西南,card,1388.77
O0000961,C00208,2026-02-09T15:33:00,store,completed,西南,bank_transfer,1232.63
O0000962,C00046,2025-09-11T23:24:00,mobile,completed,华北,bank_transfer,2736.74
O0000963,C00173,2026-03-05T15:26:00,partner,completed,西南,card,1616.02
O0000964,C00240,2025-09-23T18:44:00,store,completed,华南,bank_transfer,5485.77
O0000965,C00133,2025-08-03T06:24:00,store,completed,华南,bank_transfer,803.99
O0000966,C00068,2026-04-18T05:50:00,web,completed,西南,card,605.39
O0000967,C00084,2026-05-19T18:03:00,partner,processing,华北,wallet,3347.87
O0000968,C00164,2025-11-06T18:27:00,mobile,completed,东北,card,3235.34
O0000969,C00092,2025-11-24T02:51:00,mobile,completed,华南,wallet,940.15
O0000970,C00087,2025-10-18T14:57:00,partner,cancelled,华北,wallet,0.00
O0000971,C00031,2026-01-26T00:54:00,web,completed,西南,wallet,101.46
O0000972,C00056,2026-02-14T16:51:00,store,completed,东北,wallet,2497.98
O0000973,C00080,2026-07-03T11:55:00,mobile,completed,华南,wallet,3822.39
O0000974,C00290,2025-11-01T21:12:00,web,cancelled,华北,bank_transfer,0.00
O0000975,C00003,2026-02-04T13:08:00,store,completed,东北,card,3896.69
O0000976,C00023,2026-05-31T22:24:00,web,completed,华东,wallet,1199.31
O0000977,C00029,2026-01-18T22:04:00,store,cancelled,西南,wallet,0.00
O0000978,C00206,2025-11-09T00:59:00,web,completed,西南,wallet,2745.14
O0000979,C00045,2025-08-10T04:45:00,partner,completed,华南,wallet,2070.03
O0000980,C00203,2026-04-05T15:28:00,store,completed,华北,wallet,1588.12
O0000981,C00167,2026-07-28T02:37:00,mobile,completed,华北,bank_transfer,888.44
O0000982,C00172,2025-08-23T01:40:00,partner,completed,西南,bank_transfer,2772.52
O0000983,C00293,2025-10-19T20:28:00,web,completed,华北,wallet,1235.88
O0000984,C00077,2026-04-08T08:17:00,partner,completed,东北,wallet,3588.84
O0000985,C00132,2026-02-06T13:07:00,web,completed,东北,bank_transfer,427.79
O0000986,C00123,2026-04-18T19:27:00,mobile,completed,华东,card,1397.36
O0000987,C00095,2025-08-24T22:22:00,partner,cancelled,华北,card,0.00
O0000988,C00221,2026-03-13T09:47:00,mobile,completed,华东,bank_transfer,1472.06
O0000989,C00071,2025-11-17T02:13:00,mobile,completed,东北,wallet,427.79
O0000990,C00034,2026-02-14T17:23:00,partner,completed,华东,wallet,3128.59
O0000991,C00066,2026-02-19T12:44:00,partner,processing,西南,bank_transfer,1861.14
O0000992,C00261,2026-02-16T09:28:00,partner,completed,华北,bank_transfer,1320.86
O0000993,C00174,2026-05-08T21:45:00,store,completed,华北,wallet,463.82
O0000994,C00030,2025-08-21T14:13:00,mobile,completed,东北,bank_transfer,954.85
O0000995,C00074,2026-05-03T06:55:00,web,completed,东北,card,1372.16
O0000996,C00157,2025-11-07T07:12:00,mobile,completed,华东,bank_transfer,878.43
O0000997,C00002,2026-01-05T22:47:00,web,completed,华北,wallet,2297.10
O0000998,C00011,2026-06-20T01:37:00,web,completed,东北,card,2458.11
O0000999,C00271,2025-10-01T10:17:00,store,completed,东北,card,2053.08
O0001000,C00092,2026-06-19T15:52:00,partner,completed,华南,wallet,1037.48
O0001001,C00108,2025-09-25T10:10:00,partner,completed,华南,wallet,1661.06
O0001002,C00123,2026-05-03T04:04:00,mobile,completed,华东,wallet,839.52
O0001003,C00089,2026-05-04T02:40:00,partner,completed,西南,card,1419.98
O0001004,C00045,2025-12-22T03:03:00,partner,completed,华南,card,3670.66
O0001005,C00171,2026-03-19T12:49:00,mobile,completed,西南,bank_transfer,2127.18
O0001006,C00274,2025-10-25T10:11:00,mobile,completed,西南,bank_transfer,3991.06
O0001007,C00089,2025-12-28T06:51:00,web,shipped,西南,card,1488.23
O0001008,C00043,2025-11-26T20:11:00,store,completed,东北,wallet,3545.02
O0001009,C00198,2026-03-11T05:41:00,store,shipped,东北,wallet,1492.09
O0001010,C00008,2026-04-13T03:26:00,mobile,completed,东北,wallet,3359.77
O0001011,C00284,2026-06-21T18:34:00,mobile,completed,华南,bank_transfer,2481.30
O0001012,C00208,2026-04-05T20:18:00,store,completed,西南,wallet,672.66
O0001013,C00166,2025-08-14T02:08:00,partner,completed,东北,bank_transfer,3458.77
O0001014,C00160,2026-01-22T16:56:00,mobile,processing,西南,card,2749.30
O0001015,C00003,2026-04-19T23:13:00,partner,completed,东北,wallet,3864.74
O0001016,C00114,2025-09-22T17:32:00,mobile,completed,华南,wallet,4611.47
O0001017,C00193,2026-03-22T23:01:00,store,completed,东北,card,788.85
O0001018,C00136,2026-03-19T01:40:00,web,completed,华东,wallet,3599.87
O0001019,C00188,2026-05-03T12:46:00,mobile,completed,华东,wallet,4112.54
O0001020,C00062,2026-06-23T06:46:00,mobile,completed,华北,bank_transfer,514.11
O0001021,C00161,2026-01-17T14:10:00,web,completed,华北,wallet,1101.91
O0001022,C00005,2026-05-22T19:29:00,partner,processing,华南,card,605.75
O0001023,C00284,2026-06-21T22:21:00,store,completed,华南,bank_transfer,488.48
O0001024,C00058,2026-02-01T16:36:00,web,completed,东北,bank_transfer,2411.70
O0001025,C00299,2025-11-23T15:09:00,store,completed,华北,bank_transfer,5970.85
O0001026,C00193,2026-07-24T06:41:00,store,processing,东北,bank_transfer,2445.50
O0001027,C00002,2026-02-25T00:28:00,web,completed,华北,wallet,1069.20
O0001028,C00040,2026-05-16T18:49:00,web,processing,东北,wallet,140.78
O0001029,C00141,2025-10-14T11:10:00,partner,shipped,西南,wallet,1763.72
O0001030,C00089,2026-07-11T05:41:00,mobile,completed,西南,bank_transfer,1783.64
O0001031,C00114,2026-06-27T15:27:00,store,completed,华南,card,4371.66
O0001032,C00275,2026-07-23T08:49:00,partner,completed,华北,bank_transfer,4264.78
O0001033,C00197,2025-11-28T20:27:00,mobile,completed,西南,wallet,231.91
O0001034,C00047,2025-11-17T21:23:00,store,completed,华南,wallet,2927.08
O0001035,C00115,2025-11-10T02:30:00,store,completed,华北,wallet,2626.86
O0001036,C00209,2026-01-22T11:11:00,web,completed,华北,wallet,3355.73
O0001037,C00096,2026-03-12T17:13:00,store,processing,西南,card,3601.79
O0001038,C00037,2025-11-29T15:49:00,mobile,completed,华东,wallet,3680.09
O0001039,C00254,2025-11-04T19:41:00,store,completed,华南,bank_transfer,4506.80
O0001040,C00284,2026-04-26T09:07:00,store,completed,华南,card,3093.31
O0001041,C00106,2025-12-06T15:01:00,web,completed,华东,bank_transfer,1968.58
O0001042,C00158,2025-12-18T16:47:00,mobile,completed,华北,card,1665.79
O0001043,C00250,2026-06-06T21:22:00,store,completed,东北,wallet,3625.76
O0001044,C00262,2026-05-15T15:41:00,web,completed,华北,wallet,1204.06
O0001045,C00138,2025-10-11T21:19:00,partner,completed,东北,card,5452.64
O0001046,C00191,2026-06-03T04:30:00,mobile,completed,华东,bank_transfer,1801.84
O0001047,C00111,2025-09-14T11:19:00,mobile,completed,东北,wallet,2089.33
O0001048,C00139,2025-10-01T12:50:00,mobile,completed,华北,card,1347.92
O0001049,C00059,2026-04-24T22:42:00,store,processing,华东,card,3890.35
O0001050,C00142,2026-02-25T08:30:00,partner,shipped,华南,bank_transfer,1159.91
O0001051,C00109,2025-09-06T07:32:00,web,completed,华东,bank_transfer,2199.70
O0001052,C00103,2025-08-26T13:42:00,mobile,completed,东北,card,785.40
O0001053,C00121,2025-08-22T14:24:00,mobile,completed,华南,bank_transfer,2101.37
O0001054,C00165,2026-04-10T20:40:00,partner,completed,西南,wallet,788.85
O0001055,C00061,2026-06-15T01:03:00,store,completed,华东,bank_transfer,99.71
O0001056,C00135,2025-11-27T14:00:00,partner,completed,东北,card,4952.08
O0001057,C00057,2026-04-19T14:09:00,store,completed,西南,bank_transfer,1295.77
O0001058,C00207,2026-06-10T03:11:00,partner,completed,华北,bank_transfer,1061.32
O0001059,C00082,2025-11-11T17:02:00,web,completed,华东,bank_transfer,3142.26
O0001060,C00109,2025-09-28T05:33:00,mobile,completed,华东,wallet,644.14
O0001061,C00070,2026-06-16T11:07:00,store,completed,西南,wallet,3219.88
O0001062,C00067,2025-11-26T16:07:00,store,completed,华北,card,1143.61
O0001063,C00101,2026-03-05T21:31:00,web,shipped,华东,wallet,403.42
O0001064,C00115,2025-12-13T14:46:00,partner,completed,华北,wallet,532.20
O0001065,C00243,2026-06-01T23:15:00,web,completed,西南,wallet,1910.80
O0001066,C00011,2025-08-29T03:25:00,partner,completed,东北,bank_transfer,1589.94
O0001067,C00082,2026-04-14T14:12:00,partner,completed,华东,wallet,1839.39
O0001068,C00179,2025-08-04T19:45:00,store,completed,西南,bank_transfer,1940.23
O0001069,C00272,2025-11-10T18:24:00,mobile,completed,西南,wallet,1181.21
O0001070,C00300,2025-11-12T21:54:00,web,completed,西南,bank_transfer,362.52
O0001071,C00126,2026-05-21T05:15:00,store,completed,西南,bank_transfer,598.14
O0001072,C00024,2026-01-14T11:30:00,mobile,completed,华北,card,5719.63
O0001073,C00193,2026-06-13T22:15:00,web,completed,东北,bank_transfer,415.21
O0001074,C00184,2026-07-11T15:17:00,store,completed,西南,wallet,2267.08
O0001075,C00269,2026-05-31T01:19:00,store,shipped,东北,card,1544.63
O0001076,C00190,2025-12-30T16:22:00,mobile,completed,华南,wallet,1119.14
O0001077,C00215,2026-07-09T16:44:00,store,processing,东北,wallet,839.52
O0001078,C00275,2026-05-25T04:43:00,store,completed,华北,card,1167.43
O0001079,C00240,2025-12-01T03:16:00,web,cancelled,华南,wallet,0.00
O0001080,C00143,2025-12-04T15:37:00,web,processing,西南,bank_transfer,266.10
O0001081,C00172,2025-12-21T18:46:00,mobile,processing,西南,bank_transfer,2958.71
O0001082,C00178,2026-07-03T20:45:00,partner,completed,华北,bank_transfer,2015.37
O0001083,C00146,2026-04-19T22:53:00,mobile,completed,华北,wallet,1866.34
O0001084,C00291,2025-08-22T14:39:00,web,completed,东北,bank_transfer,2204.06
O0001085,C00080,2026-05-05T01:21:00,web,completed,华南,bank_transfer,439.63
O0001086,C00200,2025-11-02T00:55:00,store,processing,华南,card,4240.55
O0001087,C00170,2026-02-16T09:17:00,mobile,completed,华南,card,1552.30
O0001088,C00136,2025-11-16T17:38:00,mobile,processing,华东,card,2801.20
O0001089,C00019,2026-07-21T03:22:00,store,shipped,华东,card,762.29
O0001090,C00026,2026-02-20T15:46:00,mobile,completed,华东,wallet,2329.16
O0001091,C00297,2026-06-02T07:05:00,mobile,shipped,华东,bank_transfer,239.10
O0001092,C00090,2026-01-23T13:49:00,web,completed,东北,bank_transfer,1226.83
O0001093,C00294,2025-10-14T10:46:00,web,completed,东北,wallet,6321.40
O0001094,C00193,2026-06-29T19:27:00,store,completed,东北,bank_transfer,1226.83
O0001095,C00298,2025-10-10T11:58:00,mobile,completed,华东,bank_transfer,3563.62
O0001096,C00131,2026-05-07T03:22:00,store,completed,西南,wallet,1239.53
O0001097,C00020,2025-11-09T20:09:00,store,completed,西南,wallet,6092.00
O0001098,C00203,2026-05-27T16:18:00,store,completed,华北,bank_transfer,2127.78
O0001099,C00133,2026-02-15T05:44:00,store,completed,华南,card,1505.43
O0001100,C00017,2025-12-26T14:51:00,mobile,completed,东北,bank_transfer,1610.79
O0001101,C00022,2025-08-31T20:50:00,web,completed,华南,bank_transfer,3041.36
O0001102,C00003,2026-02-04T18:31:00,store,completed,东北,card,4967.51
O0001103,C00063,2026-07-15T19:18:00,web,completed,华北,wallet,932.46
O0001104,C00145,2025-09-11T07:14:00,web,shipped,东北,card,4294.26
O0001105,C00013,2025-11-27T02:15:00,mobile,shipped,华东,wallet,1651.45
O0001106,C00086,2026-02-04T23:14:00,web,completed,西南,bank_transfer,313.61
O0001107,C00049,2026-01-27T00:10:00,mobile,completed,华东,card,1564.23
O0001108,C00198,2026-04-18T23:31:00,partner,completed,东北,bank_transfer,2459.72
O0001109,C00144,2026-02-11T03:14:00,mobile,shipped,西南,wallet,2805.30
O0001110,C00203,2025-12-30T06:01:00,store,completed,华北,wallet,3547.64
O0001111,C00068,2025-10-28T02:04:00,mobile,completed,西南,wallet,1804.29
O0001112,C00287,2025-08-02T00:03:00,store,completed,华北,card,1376.65
O0001113,C00294,2025-10-12T04:25:00,mobile,completed,东北,card,3727.47
O0001114,C00270,2026-07-23T19:07:00,store,completed,华南,card,140.78
O0001115,C00208,2025-09-06T17:16:00,mobile,completed,西南,bank_transfer,2572.58
O0001116,C00255,2026-04-06T04:49:00,partner,cancelled,华北,card,0.00
O0001117,C00035,2025-09-18T14:29:00,web,cancelled,华东,wallet,0.00
O0001118,C00111,2026-03-08T02:17:00,partner,completed,东北,wallet,1770.82
O0001119,C00054,2026-01-12T17:34:00,partner,completed,东北,wallet,4136.55
O0001120,C00249,2025-09-07T15:23:00,mobile,completed,华东,wallet,2083.26
O0001121,C00071,2025-10-13T00:59:00,web,completed,东北,bank_transfer,2599.53
O0001122,C00180,2026-05-30T06:39:00,web,completed,东北,card,99.71
O0001123,C00210,2026-07-27T02:38:00,partner,cancelled,西南,wallet,0.00
O0001124,C00200,2026-01-05T14:27:00,store,completed,华南,card,2956.10
O0001125,C00095,2026-06-26T00:36:00,mobile,completed,华北,card,3449.36
O0001126,C00113,2026-03-13T22:56:00,mobile,completed,华北,bank_transfer,3956.25
O0001127,C00267,2025-09-08T01:48:00,store,shipped,华北,bank_transfer,231.91
O0001128,C00138,2026-02-08T04:11:00,partner,completed,东北,wallet,1684.66
O0001129,C00261,2025-08-25T14:28:00,partner,completed,华北,card,1561.64
O0001130,C00121,2026-02-20T12:24:00,mobile,completed,华南,card,5367.82
O0001131,C00035,2025-09-19T18:38:00,partner,completed,华东,card,3265.67
O0001132,C00074,2026-05-26T10:24:00,partner,completed,东北,wallet,3522.59
O0001133,C00218,2026-05-05T21:33:00,web,completed,华北,wallet,557.51
O0001134,C00293,2026-01-17T03:28:00,mobile,completed,华北,wallet,354.25
O0001135,C00139,2026-03-17T15:43:00,mobile,completed,华北,wallet,2520.07
O0001136,C00206,2026-01-04T23:07:00,store,completed,西南,bank_transfer,647.95
O0001137,C00097,2026-03-08T20:40:00,partner,completed,东北,wallet,2095.49
O0001138,C00219,2025-12-08T04:18:00,web,completed,西南,card,2883.53
O0001139,C00055,2025-08-17T03:20:00,web,completed,东北,wallet,4127.48
O0001140,C00299,2026-01-04T23:35:00,partner,processing,华北,bank_transfer,1716.53
O0001141,C00242,2026-07-05T23:14:00,web,completed,东北,wallet,4049.54
O0001142,C00240,2025-08-07T02:37:00,store,completed,华南,card,2109.89
O0001143,C00276,2025-08-12T19:22:00,web,completed,东北,wallet,5891.96
O0001144,C00015,2026-04-18T23:58:00,mobile,completed,西南,wallet,1683.82
O0001145,C00259,2025-08-21T22:21:00,partner,completed,西南,wallet,716.41
O0001146,C00217,2025-12-19T11:11:00,web,shipped,东北,card,1219.87
O0001147,C00115,2026-07-14T11:09:00,store,completed,华北,bank_transfer,4269.16
O0001148,C00113,2026-01-31T02:28:00,partner,completed,华北,bank_transfer,2744.65
O0001149,C00054,2026-03-23T17:11:00,web,completed,东北,wallet,1657.33
O0001150,C00125,2026-02-06T11:31:00,partner,completed,华北,bank_transfer,1240.65
O0001151,C00036,2026-05-10T20:32:00,store,completed,华北,wallet,3225.96
O0001152,C00065,2025-09-23T05:17:00,web,completed,西南,card,2749.71
O0001153,C00204,2026-05-19T08:33:00,partner,completed,华东,bank_transfer,2856.92
O0001154,C00015,2026-07-18T20:46:00,web,completed,西南,card,3232.97
O0001155,C00089,2025-08-11T23:39:00,mobile,completed,西南,card,694.42
O0001156,C00116,2026-03-23T00:11:00,store,completed,西南,wallet,2154.92
O0001157,C00062,2026-02-06T16:26:00,store,shipped,华北,wallet,1984.63
O0001158,C00111,2025-09-02T05:07:00,partner,completed,东北,card,6154.52
O0001159,C00149,2026-03-14T15:35:00,web,completed,华北,bank_transfer,1539.44
O0001160,C00121,2025-11-07T16:22:00,partner,completed,华南,bank_transfer,1054.76
O0001161,C00035,2026-01-10T21:57:00,web,completed,华东,wallet,2510.04
O0001162,C00089,2026-06-12T04:04:00,web,completed,西南,bank_transfer,99.71
O0001163,C00263,2026-03-30T16:57:00,store,completed,华北,card,2593.65
O0001164,C00010,2026-03-20T08:36:00,store,completed,华东,bank_transfer,1797.43
O0001165,C00078,2026-02-19T18:59:00,store,completed,东北,wallet,3786.60
O0001166,C00060,2025-08-30T19:44:00,web,completed,西南,card,3195.10
O0001167,C00187,2026-03-14T10:29:00,web,completed,西南,wallet,2156.39
O0001168,C00139,2026-06-29T01:20:00,web,completed,华北,wallet,1365.12
O0001169,C00184,2026-03-06T15:19:00,partner,completed,西南,bank_transfer,797.54
O0001170,C00190,2026-03-29T04:42:00,store,completed,华南,bank_transfer,3344.36
O0001171,C00110,2025-08-07T20:18:00,web,completed,东北,card,1410.72
O0001172,C00193,2025-09-01T23:25:00,partner,completed,东北,wallet,794.06
O0001173,C00177,2026-05-02T16:10:00,partner,completed,华南,wallet,1094.53
O0001174,C00163,2025-12-15T23:51:00,store,completed,华东,bank_transfer,874.24
O0001175,C00194,2025-11-18T21:37:00,partner,completed,华南,bank_transfer,633.59
O0001176,C00086,2025-10-19T14:52:00,web,completed,西南,card,488.48
O0001177,C00100,2026-03-16T20:47:00,mobile,completed,华南,wallet,2041.79
